# Cell2D, Z_m, indicator
13 -13.13 500.18 142.90 1
13 -13.13 500.18 112.80 0
13 -13.13 500.18 92.40 1
13 -13.13 500.18 76.00 0
13 -13.13 500.18 52.70 1
13 -13.13 500.18 10.00 -999
14 -13.13 549.00 300.00 1
14 -13.13 549.00 271.90 0
14 -13.13 549.00 243.70 1
14 -13.13 549.00 216.60 0
14 -13.13 549.00 195.30 1
14 -13.13 549.00 160.30 0
14 -13.13 549.00 142.90 1
14 -13.13 549.00 112.80 0
14 -13.13 549.00 92.40 1
14 -13.13 549.00 76.00 0
14 -13.13 549.00 52.70 1
14 -13.13 549.00 10.00 -999
15 -13.13 597.82 300.00 1
15 -13.13 597.82 271.90 0
15 -13.13 597.82 243.70 1
15 -13.13 597.82 216.60 0
15 -13.13 597.82 195.30 1
15 -13.13 597.82 160.30 0
15 -13.13 597.82 142.90 1
15 -13.13 597.82 112.80 0
15 -13.13 597.82 92.40 1
15 -13.13 597.82 76.00 0
15 -13.13 597.82 52.70 1
15 -13.13 597.82 10.00 -999
16 -13.13 646.64 300.00 1
16 -13.13 646.64 271.90 0
16 -13.13 646.64 243.70 1
16 -13.13 646.64 216.60 0
16 -13.13 646.64 195.30 1
16 -13.13 646.64 160.30 0
16 -13.13 646.64 142.90 1
16 -13.13 646.64 112.80 0
16 -13.13 646.64 92.40 1
16 -13.13 646.64 76.00 0
16 -13.13 646.64 52.70 1
16 -13.13 646.64 10.00 -999
17 -13.13 658.84 300.00 1
17 -13.13 658.84 271.90 0
17 -13.13 658.84 243.70 1
17 -13.13 658.84 216.60 0
17 -13.13 658.84 195.30 1
17 -13.13 658.84 160.30 0
17 -13.13 658.84 142.90 1
17 -13.13 658.84 112.80 0
17 -13.13 658.84 92.40 1
17 -13.13 658.84 76.00 0
17 -13.13 658.84 52.70 1
17 -13.13 658.84 10.00 -999
18 -13.13 695.46 300.00 1
18 -13.13 695.46 271.90 0
18 -13.13 695.46 243.70 1
18 -13.13 695.46 216.60 0
18 -13.13 695.46 195.30 1
18 -13.13 695.46 160.30 0
18 -13.13 695.46 142.90 1
18 -13.13 695.46 112.80 0
18 -13.13 695.46 92.40 1
18 -13.13 695.46 76.00 0
18 -13.13 695.46 52.70 1
18 -13.13 695.46 10.00 -999
19 -13.13 707.66 300.00 1
19 -13.13 707.66 271.90 0
19 -13.13 707.66 243.70 1
19 -13.13 707.66 216.60 0
19 -13.13 707.66 195.30 1
19 -13.13 707.66 160.30 0
19 -13.13 707.66 142.90 1
19 -13.13 707.66 112.80 0
19 -13.13 707.66 92.40 1
19 -13.13 707.66 76.00 0
19 -13.13 707.66 52.70 1
19 -13.13 707.66 10.00 -999
20 -13.13 744.28 300.00 1
20 -13.13 744.28 271.90 0
20 -13.13 744.28 243.70 1
20 -13.13 744.28 216.60 0
20 -13.13 744.28 195.30 1
20 -13.13 744.28 160.30 0
20 -13.13 744.28 142.90 1
20 -13.13 744.28 112.80 0
20 -13.13 744.28 92.40 1
20 -13.13 744.28 76.00 0
20 -13.13 744.28 52.70 1
20 -13.13 744.28 10.00 -999
21 -13.13 756.48 300.00 1
21 -13.13 756.48 271.90 0
21 -13.13 756.48 243.70 1
21 -13.13 756.48 216.60 0
21 -13.13 756.48 195.30 1
21 -13.13 756.48 160.30 0
21 -13.13 756.48 142.90 1
21 -13.13 756.48 112.80 0
21 -13.13 756.48 92.40 1
21 -13.13 756.48 76.00 0
21 -13.13 756.48 52.70 1
21 -13.13 756.48 10.00 -999
22 -13.13 793.10 300.00 1
22 -13.13 793.10 271.90 0
22 -13.13 793.10 243.70 1
22 -13.13 793.10 216.60 0
22 -13.13 793.10 195.30 1
22 -13.13 793.10 160.30 0
22 -13.13 793.10 142.90 1
22 -13.13 793.10 112.80 0
22 -13.13 793.10 92.40 1
