# X, Y, Z
1150.000000 50.000000 -27.891582
1200.000000 50.000000 -31.391455
1250.000000 50.000000 -34.741796
1300.000000 50.000000 -37.851689
1350.000000 50.000000 -40.630218
1400.000000 50.000000 -42.986467
1450.000000 50.000000 -44.829520
1500.000000 50.000000 -46.006142
1550.000000 50.000000 -46.510703
1600.000000 50.000000 -46.831910
1650.000000 50.000000 -46.618978
1700.000000 50.000000 -45.964387
1750.000000 50.000000 -44.926255
1800.000000 50.000000 -43.562698
1850.000000 50.000000 -41.931832
1900.000000 50.000000 -40.091775
1950.000000 50.000000 -38.100643
2000.000000 50.000000 -36.016552
2050.000000 50.000000 -33.897619
2100.000000 50.000000 -31.801960
2150.000000 50.000000 -29.787692
2200.000000 50.000000 -27.912933
2250.000000 50.000000 -26.235797
2300.000000 50.000000 -24.814402
2350.000000 50.000000 -23.706864
2400.000000 50.000000 -23.074403
2450.000000 50.000000 -23.084506
2500.000000 50.000000 -23.609876
2550.000000 50.000000 -24.539242
2600.000000 50.000000 -25.850879
2650.000000 50.000000 -27.523060
2700.000000 50.000000 -29.534063
2750.000000 50.000000 -31.862163
2800.000000 50.000000 -34.485635
2850.000000 50.000000 -37.382755
2900.000000 50.000000 -40.531798
2950.000000 50.000000 -43.911041
0.000000 100.000000 -23.308617
50.000000 100.000000 -19.958963
100.000000 100.000000 -16.871012
150.000000 100.000000 -14.062249
200.000000 100.000000 -11.550159
250.000000 100.000000 -9.352226
300.000000 100.000000 -7.485935
350.000000 100.000000 -5.968770
400.000000 100.000000 -4.818217
450.000000 100.000000 -4.051760
500.000000 100.000000 -3.687971
550.000000 100.000000 -3.753785
600.000000 100.000000 -4.273586
650.000000 100.000000 -5.152712
700.000000 100.000000 -6.140542
750.000000 100.000000 -7.566862
800.000000 100.000000 -9.499500
850.000000 100.000000 -11.172445
900.000000 100.000000 -13.250426
950.000000 100.000000 -15.777486
1000.000000 100.000000 -18.640309
1050.000000 100.000000 -21.747981
1100.000000 100.000000 -25.009585
1150.000000 100.000000 -28.334204
1200.000000 100.000000 -31.630923
1250.000000 100.000000 -34.808825
1300.000000 100.000000 -37.776994
1350.000000 100.000000 -40.444515
1400.000000 100.000000 -42.720470
1450.000000 100.000000 -44.495672
1500.000000 100.000000 -45.537173
1550.000000 100.000000 -45.711052
1600.000000 100.000000 -45.925829
1650.000000 100.000000 -45.937246
1700.000000 100.000000 -45.413173
1750.000000 100.000000 -44.472043
1800.000000 100.000000 -43.181928
1850.000000 100.000000 -41.600943
1900.000000 100.000000 -39.787206
1950.000000 100.000000 -37.798833
2000.000000 100.000000 -35.693941
2050.000000 100.000000 -33.530646
2100.000000 100.000000 -31.367064
2150.000000 100.000000 -29.261313
2200.000000 100.000000 -27.271509
2250.000000 100.000000 -25.455768
2300.000000 100.000000 -23.872207
2350.000000 100.000000 -22.634828
2400.000000 100.000000 -21.960221
2450.000000 100.000000 -21.933133
2500.000000 100.000000 -22.498934
2550.000000 100.000000 -23.512463
2600.000000 100.000000 -24.899161
2650.000000 100.000000 -26.637303
2700.000000 100.000000 -28.705166
2750.000000 100.000000 -31.081025
2800.000000 100.000000 -33.743156
2850.000000 100.000000 -36.669833
2900.000000 100.000000 -39.839334
2950.000000 100.000000 -43.229932
0.000000 150.000000 -24.347248
50.000000 150.000000 -21.074283
100.000000 150.000000 -18.073891
150.000000 150.000000 -15.363555
200.000000 150.000000 -12.960761
250.000000 150.000000 -10.882993
300.000000 150.000000 -9.147735
350.000000 150.000000 -7.772474
400.000000 150.000000 -6.778836
450.000000 150.000000 -6.192904
500.000000 150.000000 -6.037958
550.000000 150.000000 -6.337275
600.000000 150.000000 -6.906379
650.000000 150.000000 -7.542302
700.000000 150.000000 -8.465054
750.000000 150.000000 -9.911470
800.000000 150.000000 -11.906440
850.000000 150.000000 -13.852577
900.000000 150.000000 -15.474466
950.000000 150.000000 -17.605164
1000.000000 150.000000 -20.137253
1050.000000 150.000000 -22.946662
1100.000000 150.000000 -25.940718
1150.000000 150.000000 -29.028505
1200.000000 150.000000 -32.119106
1250.000000 150.000000 -35.121605
1300.000000 150.000000 -37.945086
1350.000000 150.000000 -40.498633
1400.000000 150.000000 -42.689762
1450.000000 150.000000 -44.335696
1500.000000 150.000000 -45.240719
1550.000000 150.000000 -45.266465
1600.000000 150.000000 -44.831608
1650.000000 150.000000 -44.908551
1700.000000 150.000000 -44.627154
1750.000000 150.000000 -43.829124
1800.000000 150.000000 -42.618936
1850.000000 150.000000 -41.093480
1900.000000 150.000000 -39.311710
1950.000000 150.000000 -37.331744
2000.000000 150.000000 -35.211697
2050.000000 150.000000 -33.009687
2100.000000 150.000000 -30.783830
2150.000000 150.000000 -28.592243
2200.000000 150.000000 -26.493041
2250.000000 150.000000 -24.544343
2300.000000 150.000000 -22.830084
2350.000000 150.000000 -21.545928
2400.000000 150.000000 -20.829248
2450.000000 150.000000 -20.764968
2500.000000 150.000000 -21.303963
2550.000000 150.000000 -22.367207
2600.000000 150.000000 -23.822357
2650.000000 150.000000 -25.619851
2700.000000 150.000000 -27.737965
2750.000000 150.000000 -30.154974
2800.000000 150.000000 -32.849154
2850.000000 150.000000 -35.798780
2900.000000 150.000000 -38.982129
2950.000000 150.000000 -42.377475
0.000000 200.000000 -25.513230
50.000000 200.000000 -22.321758
100.000000 200.000000 -19.413728
150.000000 200.000000 -16.806623
200.000000 200.000000 -14.517928
250.000000 200.000000 -12.565752
300.000000 200.000000 -10.974329
350.000000 200.000000 -9.767618
400.000000 200.000000 -8.968894
450.000000 200.000000 -8.601433
500.000000 200.000000 -8.677908
550.000000 200.000000 -8.931288
600.000000 200.000000 -9.254042
650.000000 200.000000 -9.737776
700.000000 200.000000 -10.681421
750.000000 200.000000 -12.147932
800.000000 200.000000 -14.164467
850.000000 200.000000 -16.438516
900.000000 200.000000 -18.051681
950.000000 200.000000 -19.731441
1000.000000 200.000000 -21.883568
1050.000000 200.000000 -24.384921
1100.000000 200.000000 -27.108465
1150.000000 200.000000 -29.956455
1200.000000 200.000000 -32.837974
1250.000000 200.000000 -35.662106
1300.000000 200.000000 -38.337935
1350.000000 200.000000 -40.774545
1400.000000 200.000000 -42.843178
1450.000000 200.000000 -44.344229
1500.000000 200.000000 -45.114386
1550.000000 200.000000 -45.001751
1600.000000 200.000000 -44.147994
1650.000000 200.000000 -43.574795
1700.000000 200.000000 -43.484867
1750.000000 200.000000 -42.927537
1800.000000 200.000000 -41.877126
1850.000000 200.000000 -40.427107
1900.000000 200.000000 -38.682952
1950.000000 200.000000 -36.717040
2000.000000 200.000000 -34.587487
2050.000000 200.000000 -32.352409
2100.000000 200.000000 -30.069924
2150.000000 200.000000 -27.798148
2200.000000 200.000000 -25.595196
2250.000000 200.000000 -23.528242
2300.000000 200.000000 -21.759823
2350.000000 200.000000 -20.432604
2400.000000 200.000000 -19.673851
2450.000000 200.000000 -19.572379
2500.000000 200.000000 -20.082956
2550.000000 200.000000 -21.131776
2600.000000 200.000000 -22.636457
2650.000000 200.000000 -24.486694
2700.000000 200.000000 -26.648450
2750.000000 200.000000 -29.100000
2800.000000 200.000000 -31.819621
2850.000000 200.000000 -34.785587
2900.000000 200.000000 -37.976174
2950.000000 200.000000 -41.369658
0.000000 250.000000 -26.780921
50.000000 250.000000 -23.675746
100.000000 250.000000 -20.864881
150.000000 250.000000 -18.368218
200.000000 250.000000 -16.209983
250.000000 250.000000 -14.413461
300.000000 250.000000 -13.001927
350.000000 250.000000 -11.998656
400.000000 250.000000 -11.426923
450.000000 250.000000 -11.263619
500.000000 250.000000 -11.210577
550.000000 250.000000 -11.229565
600.000000 250.000000 -11.352751
650.000000 250.000000 -11.830773
700.000000 250.000000 -12.795333
750.000000 250.000000 -14.281939
800.000000 250.000000 -16.320039
850.000000 250.000000 -18.766536
900.000000 250.000000 -20.804160
950.000000 250.000000 -22.190073
1000.000000 250.000000 -23.916381
1050.000000 250.000000 -26.058663
1100.000000 250.000000 -28.494804
1150.000000 250.000000 -31.100026
1200.000000 250.000000 -33.769499
1250.000000 250.000000 -36.412300
1300.000000 250.000000 -38.937513
1350.000000 250.000000 -41.244644
1400.000000 250.000000 -43.161095
1450.000000 250.000000 -44.518875
1500.000000 250.000000 -45.155778
1550.000000 250.000000 -44.906373
1600.000000 250.000000 -43.847099
1650.000000 250.000000 -42.597532
1700.000000 250.000000 -41.968968
1750.000000 250.000000 -41.680773
1800.000000 250.000000 -40.864391
1850.000000 250.000000 -39.578481
1900.000000 250.000000 -37.915944
1950.000000 250.000000 -35.972387
2000.000000 250.000000 -33.838974
2050.000000 250.000000 -31.576477
2100.000000 250.000000 -29.243011
2150.000000 250.000000 -26.896693
2200.000000 250.000000 -24.597376
2250.000000 250.000000 -22.469977
2300.000000 250.000000 -20.657506
2350.000000 250.000000 -19.287225
2400.000000 250.000000 -18.486398
2450.000000 250.000000 -18.347734
2500.000000 250.000000 -18.829893
2550.000000 250.000000 -19.859068
2600.000000 250.000000 -21.361452
2650.000000 250.000000 -23.253822
2700.000000 250.000000 -25.452611
2750.000000 250.000000 -27.932093
2800.000000 250.000000 -30.670545
2850.000000 250.000000 -33.646242
2900.000000 250.000000 -36.837426
2950.000000 250.000000 -40.216291
0.000000 300.000000 -28.124927
50.000000 300.000000 -25.115410
100.000000 300.000000 -22.421332
150.000000 300.000000 -20.065967
200.000000 300.000000 -18.072591
250.000000 300.000000 -16.464477
300.000000 300.000000 -15.264902
350.000000 300.000000 -14.497140
400.000000 300.000000 -14.077442
450.000000 300.000000 -13.727382
500.000000 300.000000 -13.452010
550.000000 300.000000 -13.274560
600.000000 300.000000 -13.327249
650.000000 300.000000 -13.827007
700.000000 300.000000 -14.812482
750.000000 300.000000 -16.319184
800.000000 300.000000 -18.378849
850.000000 300.000000 -20.878532
900.000000 300.000000 -23.294010
950.000000 300.000000 -24.974080
1000.000000 300.000000 -26.260717
1050.000000 300.000000 -28.002298
1100.000000 300.000000 -30.103460
1150.000000 300.000000 -32.442086
1200.000000 300.000000 -34.895653
1250.000000 300.000000 -37.354158
1300.000000 300.000000 -39.725120
1350.000000 300.000000 -41.876343
1400.000000 300.000000 -43.641118
1450.000000 300.000000 -44.857239
1500.000000 300.000000 -45.362499
1550.000000 300.000000 -44.977935
1600.000000 300.000000 -43.766457
1650.000000 300.000000 -42.040696
1700.000000 300.000000 -40.700284
1750.000000 300.000000 -40.042484
1800.000000 300.000000 -39.522266
1850.000000 300.000000 -38.463714
1900.000000 300.000000 -36.959185
1950.000000 300.000000 -35.101581
2000.000000 300.000000 -32.983806
2050.000000 300.000000 -30.699556
2100.000000 300.000000 -28.320756
2150.000000 300.000000 -25.905558
2200.000000 300.000000 -23.544464
2250.000000 300.000000 -21.372025
2300.000000 300.000000 -19.515502
2350.000000 300.000000 -18.102158
2400.000000 300.000000 -17.259258
2450.000000 300.000000 -17.083402
2500.000000 300.000000 -17.537142
2550.000000 300.000000 -18.546673
2600.000000 300.000000 -20.038186
2650.000000 300.000000 -21.937874
2700.000000 300.000000 -24.166438
2750.000000 300.000000 -26.667243
2800.000000 300.000000 -29.417918
2850.000000 300.000000 -32.394770
2900.000000 300.000000 -35.564176
2950.000000 300.000000 -38.889952
0.000000 350.000000 -29.543910
50.000000 350.000000 -26.660670
100.000000 350.000000 -24.116418
150.000000 350.000000 -21.934430
200.000000 350.000000 -20.137981
250.000000 350.000000 -18.750345
300.000000 350.000000 -17.794799
350.000000 350.000000 -17.102514
400.000000 350.000000 -16.464841
450.000000 350.000000 -15.904513
500.000000 350.000000 -15.444762
550.000000 350.000000 -15.138570
600.000000 350.000000 -15.210676
650.000000 350.000000 -15.732170
700.000000 350.000000 -16.738561
750.000000 350.000000 -18.265358
800.000000 350.000000 -20.346588
850.000000 350.000000 -22.871595
900.000000 350.000000 -25.539445
950.000000 350.000000 -27.629437
1000.000000 350.000000 -28.936344
1050.000000 350.000000 -30.236622
1100.000000 350.000000 -31.962202
1150.000000 350.000000 -33.990969
1200.000000 350.000000 -36.200807
1250.000000 350.000000 -38.469652
1300.000000 350.000000 -40.674998
1350.000000 350.000000 -42.666140
1400.000000 350.000000 -44.280851
1450.000000 350.000000 -45.356924
1500.000000 350.000000 -45.732153
1550.000000 350.000000 -45.214043
1600.000000 350.000000 -43.851971
1650.000000 350.000000 -41.849299
1700.000000 350.000000 -39.883519
1750.000000 350.000000 -38.484606
1800.000000 350.000000 -37.803861
1850.000000 350.000000 -37.035345
1900.000000 350.000000 -35.751502
1950.000000 350.000000 -34.045235
2000.000000 350.000000 -32.009447
2050.000000 350.000000 -29.737038
2100.000000 350.000000 -27.320826
2150.000000 350.000000 -24.851357
2200.000000 350.000000 -22.444233
2250.000000 350.000000 -20.226753
2300.000000 350.000000 -18.326178
2350.000000 350.000000 -16.869773
2400.000000 350.000000 -15.984799
2450.000000 350.000000 -15.771750
2500.000000 350.000000 -16.197073
2550.000000 350.000000 -17.186959
2600.000000 350.000000 -18.667601
2650.000000 350.000000 -20.565192
2700.000000 350.000000 -22.805924
2750.000000 350.000000 -25.321154
2800.000000 350.000000 -28.069722
2850.000000 350.000000 -31.015785
2900.000000 350.000000 -34.123196
2950.000000 350.000000 -37.355806
0.000000 400.000000 -31.068943
50.000000 400.000000 -28.344048
100.000000 400.000000 -25.981693
150.000000 400.000000 -24.005151
200.000000 400.000000 -22.437699
250.000000 400.000000 -21.294620
300.000000 400.000000 -20.321972
350.000000 400.000000 -19.406091
400.000000 400.000000 -18.570210
450.000000 400.000000 -17.837563
500.000000 400.000000 -17.232459
550.000000 400.000000 -16.914063
600.000000 400.000000 -17.008725
650.000000 400.000000 -17.551955
700.000000 400.000000 -18.579261
750.000000 400.000000 -20.126154
800.000000 400.000000 -22.228948
850.000000 400.000000 -24.779279
900.000000 400.000000 -27.578571
950.000000 400.000000 -30.015780
1000.000000 400.000000 -31.747281
1050.000000 400.000000 -32.781405
1100.000000 400.000000 -34.090801
1150.000000 400.000000 -35.769105
1200.000000 400.000000 -37.694202
1250.000000 400.000000 -39.743977
1300.000000 400.000000 -41.778968
1350.000000 400.000000 -43.611641
1400.000000 400.000000 -45.077900
1450.000000 400.000000 -46.015537
1500.000000 400.000000 -46.262346
1550.000000 400.000000 -45.612301
1600.000000 400.000000 -44.101247
1650.000000 400.000000 -41.929784
1700.000000 400.000000 -39.463688
1750.000000 400.000000 -37.410140
1800.000000 400.000000 -35.978855
1850.000000 400.000000 -35.246481
1900.000000 400.000000 -34.246004
1950.000000 400.000000 -32.753753
2000.000000 400.000000 -30.862630
2050.000000 400.000000 -28.665537
2100.000000 400.000000 -26.255376
2150.000000 400.000000 -23.742204
2200.000000 400.000000 -21.289051
2250.000000 400.000000 -19.026530
2300.000000 400.000000 -17.081904
2350.000000 400.000000 -15.582436
2400.000000 400.000000 -14.655389
2450.000000 400.000000 -14.405148
2500.000000 400.000000 -14.802052
2550.000000 400.000000 -15.772294
2600.000000 400.000000 -17.242065
2650.000000 400.000000 -19.137559
2700.000000 400.000000 -21.384576
2750.000000 400.000000 -23.890944
2800.000000 400.000000 -26.599784
2850.000000 400.000000 -29.474948
2900.000000 400.000000 -32.480288
2950.000000 400.000000 -35.579655
0.000000 450.000000 -32.731571
50.000000 450.000000 -30.197092
100.000000 450.000000 -28.048702
150.000000 450.000000 -26.309677
200.000000 450.000000 -24.963061
250.000000 450.000000 -23.718953
300.000000 450.000000 -22.534267
350.000000 450.000000 -21.432238
400.000000 450.000000 -20.436100
450.000000 450.000000 -19.569087
500.000000 450.000000 -18.904890
550.000000 450.000000 -18.609870
600.000000 450.000000 -18.727088
650.000000 450.000000 -19.292053
700.000000 450.000000 -20.340275
750.000000 450.000000 -21.907263
800.000000 450.000000 -24.031621
850.000000 450.000000 -26.607277
900.000000 450.000000 -29.452720
950.000000 450.000000 -32.171213
1000.000000 450.000000 -34.278210
1050.000000 450.000000 -35.622004
1100.000000 450.000000 -36.509025
1150.000000 450.000000 -37.796264
1200.000000 450.000000 -39.396017
1250.000000 450.000000 -41.186170
1300.000000 450.000000 -43.034634
1350.000000 450.000000 -44.710450
1400.000000 450.000000 -46.029867
1450.000000 450.000000 -46.830680
1500.000000 450.000000 -46.950681
1550.000000 450.000000 -46.170313
1600.000000 450.000000 -44.511888
1650.000000 450.000000 -42.176008
1700.000000 450.000000 -39.385805
1750.000000 450.000000 -36.764101
1800.000000 450.000000 -34.648915
1850.000000 450.000000 -33.211387
1900.000000 450.000000 -32.395799
1950.000000 450.000000 -31.180243
2000.000000 450.000000 -29.496464
2050.000000 450.000000 -27.437365
2100.000000 450.000000 -25.095849
2150.000000 450.000000 -22.570469
2200.000000 450.000000 -20.071287
2250.000000 450.000000 -17.763725
2300.000000 450.000000 -15.775047
2350.000000 450.000000 -14.232516
2400.000000 450.000000 -13.263396
2450.000000 450.000000 -12.975963
2500.000000 450.000000 -13.344449
2550.000000 450.000000 -14.295046
2600.000000 450.000000 -15.753946
2650.000000 450.000000 -17.647343
2700.000000 450.000000 -19.887101
2750.000000 450.000000 -22.344836
2800.000000 450.000000 -24.973872
2850.000000 450.000000 -27.738059
2900.000000 450.000000 -30.601251
2950.000000 450.000000 -33.532237
0.000000 500.000000 -34.563340
50.000000 500.000000 -32.251345
100.000000 500.000000 -30.348990
150.000000 500.000000 -28.782758
200.000000 500.000000 -27.276593
250.000000 500.000000 -25.832508
300.000000 500.000000 -24.473735
350.000000 500.000000 -23.223510
400.000000 500.000000 -22.105066
450.000000 500.000000 -21.150877
500.000000 500.000000 -20.503325
550.000000 500.000000 -20.231681
600.000000 500.000000 -20.371455
650.000000 500.000000 -20.958156
700.000000 500.000000 -22.027293
750.000000 500.000000 -23.614376
800.000000 500.000000 -25.760300
850.000000 500.000000 -28.361279
900.000000 500.000000 -31.235805
950.000000 500.000000 -34.133841
1000.000000 500.000000 -36.553627
1050.000000 500.000000 -38.301196
1100.000000 500.000000 -39.236645
1150.000000 500.000000 -40.092215
1200.000000 500.000000 -41.326022
1250.000000 500.000000 -42.815950
1300.000000 500.000000 -44.439600
1350.000000 500.000000 -45.960170
1400.000000 500.000000 -47.134358
1450.000000 500.000000 -47.799958
1500.000000 500.000000 -47.794763
1550.000000 500.000000 -46.885683
1600.000000 500.000000 -45.081499
1650.000000 500.000000 -42.582813
1700.000000 500.000000 -39.590225
1750.000000 500.000000 -36.491504
1800.000000 500.000000 -33.778895
1850.000000 500.000000 -31.628200
1900.000000 500.000000 -30.210561
1950.000000 500.000000 -29.277812
2000.000000 500.000000 -27.864057
2050.000000 500.000000 -26.005631
2100.000000 500.000000 -23.795438
2150.000000 500.000000 -21.326379
2200.000000 500.000000 -18.783307
2250.000000 500.000000 -16.430705
2300.000000 500.000000 -14.397975
2350.000000 500.000000 -12.812382
2400.000000 500.000000 -11.801188
2450.000000 500.000000 -11.476564
2500.000000 500.000000 -11.816631
2550.000000 500.000000 -12.747583
2600.000000 500.000000 -14.195613
2650.000000 500.000000 -16.086912
2700.000000 500.000000 -18.279605
2750.000000 500.000000 -20.648631
2800.000000 500.000000 -23.157785
2850.000000 500.000000 -25.770919
2900.000000 500.000000 -28.451886
2950.000000 500.000000 -31.542871
0.000000 550.000000 -36.595794
50.000000 550.000000 -34.538354
100.000000 550.000000 -32.736847
150.000000 550.000000 -30.978031
200.000000 550.000000 -29.283949
250.000000 550.000000 -27.677838
300.000000 550.000000 -26.182929
350.000000 550.000000 -24.822459
400.000000 550.000000 -23.619660
450.000000 550.000000 -22.656813
500.000000 550.000000 -22.033457
550.000000 550.000000 -21.785190
600.000000 550.000000 -21.947519
650.000000 550.000000 -22.555956
700.000000 550.000000 -23.646009
750.000000 550.000000 -25.253187
800.000000 550.000000 -27.420676
850.000000 550.000000 -30.046979
900.000000 550.000000 -32.950588
950.000000 550.000000 -35.941771
1000.000000 550.000000 -38.611640
1050.000000 550.000000 -40.700277
1100.000000 550.000000 -42.059202
1150.000000 550.000000 -42.676729
1200.000000 550.000000 -43.503986
1250.000000 550.000000 -44.653086
1300.000000 550.000000 -46.001914
1350.000000 550.000000 -47.358407
1400.000000 550.000000 -48.388978
1450.000000 550.000000 -48.920976
1500.000000 550.000000 -48.792196
1550.000000 550.000000 -47.756016
1600.000000 550.000000 -45.807685
1650.000000 550.000000 -43.147805
1700.000000 550.000000 -39.976975
1750.000000 550.000000 -36.537363
1800.000000 550.000000 -33.313811
1850.000000 550.000000 -30.536427
1900.000000 550.000000 -28.376353
1950.000000 550.000000 -27.004732
2000.000000 550.000000 -25.918516
2050.000000 550.000000 -24.323443
2100.000000 550.000000 -22.307253
2150.000000 550.000000 -19.962846
2200.000000 550.000000 -17.417482
2250.000000 550.000000 -15.019839
2300.000000 550.000000 -12.943058
2350.000000 550.000000 -11.314402
2400.000000 550.000000 -10.261135
2450.000000 550.000000 -9.899318
2500.000000 550.000000 -10.210967
2550.000000 550.000000 -11.122275
2600.000000 550.000000 -12.559433
2650.000000 550.000000 -14.432754
2700.000000 550.000000 -16.527889
2750.000000 550.000000 -18.768128
2800.000000 550.000000 -21.117324
2850.000000 550.000000 -23.539329
2900.000000 550.000000 -26.261631
2950.000000 550.000000 -29.803509
0.000000 600.000000 -38.854688
50.000000 600.000000 -36.808466
100.000000 600.000000 -34.806401
150.000000 600.000000 -32.871729
200.000000 600.000000 -31.027682
250.000000 600.000000 -29.297495
300.000000 600.000000 -27.704403
350.000000 600.000000 -26.271638
400.000000 600.000000 -25.038057
450.000000 600.000000 -24.100138
500.000000 600.000000 -23.500979
550.000000 600.000000 -23.276087
600.000000 600.000000 -23.460973
650.000000 600.000000 -24.091145
700.000000 600.000000 -25.202113
750.000000 600.000000 -26.829387
800.000000 600.000000 -29.018440
850.000000 600.000000 -31.670068
900.000000 600.000000 -34.602760
950.000000 600.000000 -37.635009
1000.000000 600.000000 -40.490354
1050.000000 600.000000 -42.857352
1100.000000 600.000000 -44.585623
1150.000000 600.000000 -45.526690
1200.000000 600.000000 -45.949680
1250.000000 600.000000 -46.717349
1300.000000 600.000000 -47.750468
1350.000000 600.000000 -48.902765
1400.000000 600.000000 -49.791329
1450.000000 600.000000 -50.191338
1500.000000 600.000000 -49.940585
1550.000000 600.000000 -48.778916
1600.000000 600.000000 -46.688050
1650.000000 600.000000 -43.868586
1700.000000 600.000000 -40.521127
1750.000000 600.000000 -36.846691
1800.000000 600.000000 -33.198675
1850.000000 600.000000 -29.881082
1900.000000 600.000000 -27.065052
1950.000000 600.000000 -24.921730
2000.000000 600.000000 -23.612949
2050.000000 600.000000 -22.343909
2100.000000 600.000000 -20.584400
2150.000000 600.000000 -18.427325
2200.000000 600.000000 -15.966178
2250.000000 600.000000 -13.523494
2300.000000 600.000000 -11.402662
2350.000000 600.000000 -9.730944
2400.000000 600.000000 -8.635603
2450.000000 600.000000 -8.236594
2500.000000 600.000000 -8.519825
2550.000000 600.000000 -9.411488
2600.000000 600.000000 -10.837776
2650.000000 600.000000 -12.640309
2700.000000 600.000000 -14.597752
2750.000000 600.000000 -16.669129
2800.000000 600.000000 -18.818290
2850.000000 600.000000 -21.177372
2900.000000 600.000000 -24.334742
2950.000000 600.000000 -28.281292
0.000000 650.000000 -40.980750
50.000000 650.000000 -38.744842
100.000000 650.000000 -36.578983
150.000000 650.000000 -34.506406
200.000000 650.000000 -32.550345
250.000000 650.000000 -30.734034
300.000000 650.000000 -29.080708
350.000000 650.000000 -27.614777
400.000000 650.000000 -26.399446
450.000000 650.000000 -25.486544
500.000000 650.000000 -24.911581
550.000000 650.000000 -24.710065
600.000000 650.000000 -24.917507
650.000000 650.000000 -25.569415
700.000000 650.000000 -26.701299
750.000000 650.000000 -28.348668
800.000000 650.000000 -30.559286
850.000000 650.000000 -33.236238
900.000000 650.000000 -36.198013
950.000000 650.000000 -39.263104
1000.000000 650.000000 -42.227873
1050.000000 650.000000 -44.810527
1100.000000 650.000000 -46.845439
1150.000000 650.000000 -48.184130
1200.000000 650.000000 -48.682873
1250.000000 650.000000 -49.028508
1300.000000 650.000000 -49.705315
1350.000000 650.000000 -50.590848
1400.000000 650.000000 -51.339018
1450.000000 650.000000 -51.608649
1500.000000 650.000000 -51.237534
1550.000000 650.000000 -49.951988
1600.000000 650.000000 -47.720197
1650.000000 650.000000 -44.742763
1700.000000 650.000000 -41.220285
1750.000000 650.000000 -37.353365
1800.000000 650.000000 -33.378504
1850.000000 650.000000 -29.607179
1900.000000 650.000000 -26.221674
1950.000000 650.000000 -23.393129
2000.000000 650.000000 -21.292688
2050.000000 650.000000 -20.020135
2100.000000 650.000000 -18.579987
2150.000000 650.000000 -16.672923
2200.000000 650.000000 -14.391845
2250.000000 650.000000 -11.934040
2300.000000 650.000000 -9.769156
2350.000000 650.000000 -8.054375
2400.000000 650.000000 -6.916961
2450.000000 650.000000 -6.480760
2500.000000 650.000000 -6.735573
2550.000000 650.000000 -7.607591
2600.000000 650.000000 -9.014556
2650.000000 650.000000 -10.675322
2700.000000 650.000000 -12.454997
2750.000000 650.000000 -14.317433
2800.000000 650.000000 -16.319759
2850.000000 650.000000 -19.074305
2900.000000 650.000000 -22.639614
