# GridID, X, Y, Top_horizon_elevation, Bot_horizon_elevation
56 825.300000 0.300000 55.557933 -5.553654
57 840.300000 0.300000 54.622756 -6.301795
58 855.300000 0.300000 53.634215 -7.092627
59 870.300000 0.300000 52.595379 -7.923696
60 885.300000 0.300000 51.509315 -8.792548
61 900.300000 0.300000 50.379091 -9.696726
62 915.300000 0.300000 49.207777 -10.633777
63 930.300000 0.300000 47.998441 -11.601246
64 945.300000 0.300000 46.754151 -12.596678
65 960.300000 0.300000 45.477976 -13.617618
66 975.300000 0.300000 44.172983 -14.661612
67 990.300000 0.300000 42.842243 -15.726205
68 1005.300000 0.300000 41.488821 -16.808941
69 1020.300000 0.300000 40.115789 -17.907368
70 1035.300000 0.300000 38.726213 -19.019028
71 1050.300000 0.300000 37.323162 -20.141469
72 1065.300000 0.300000 35.909704 -21.272235
73 1080.300000 0.300000 34.488909 -22.408871
74 1095.300000 0.300000 33.063844 -23.548923
75 1110.300000 0.300000 31.637577 -24.689937
76 1125.300000 0.300000 30.213178 -25.829456
77 1140.300000 0.300000 28.793715 -26.965026
78 1155.300000 0.300000 27.382255 -28.094194
79 1170.300000 0.300000 25.981869 -29.214504
80 1185.300000 0.300000 24.595623 -30.323500
81 1200.300000 0.300000 23.226586 -31.418730
82 1215.300000 0.300000 21.877827 -32.497737
83 1230.300000 0.300000 20.552414 -33.558067
84 1245.300000 0.300000 19.253416 -34.597266
85 1260.300000 0.300000 17.983901 -35.612878
86 1275.300000 0.300000 16.746937 -36.602449
87 1290.300000 0.300000 15.545593 -37.563524
88 1305.300000 0.300000 14.382938 -38.493649
89 1320.300000 0.300000 13.262039 -39.390368
90 1335.300000 0.300000 12.185965 -40.251227
91 1350.300000 0.300000 11.157784 -41.073772
92 1365.300000 0.300000 10.180566 -41.855546
93 1380.300000 0.300000 9.257378 -42.594097
94 1395.300000 0.300000 8.391289 -43.286968
95 1410.300000 0.300000 7.585367 -43.931706
96 1425.300000 0.300000 6.842680 -44.525856
97 1440.300000 0.300000 6.166298 -45.066962
98 1455.300000 0.300000 5.559288 -45.552570
99 1470.300000 0.300000 5.024719 -45.980225
100 1485.300000 0.300000 4.565660 -46.347473
101 1500.300000 0.300000 4.187472 -46.650024
102 1515.300000 0.300000 3.876657 -46.898676
103 1530.300000 0.300000 3.619689 -47.104250
104 1545.300000 0.300000 3.425476 -47.259620
105 1560.300000 0.300000 3.292030 -47.366378
106 1575.300000 0.300000 3.217388 -47.426091
107 1590.300000 0.300000 3.199590 -47.440331
108 1605.300000 0.300000 3.236673 -47.410664
109 1620.300000 0.300000 3.326676 -47.338662
110 1635.300000 0.300000 3.467638 -47.225893
111 1650.300000 0.300000 3.657597 -47.073925
112 1665.300000 0.300000 3.894593 -46.884329
113 1680.300000 0.300000 4.176663 -46.658674
114 1695.300000 0.300000 4.501846 -46.398528
115 1710.300000 0.300000 4.868180 -46.105460
116 1725.300000 0.300000 5.273705 -45.781040
117 1740.300000 0.300000 5.716458 -45.426838
118 1755.300000 0.300000 6.194479 -45.044421
119 1770.300000 0.300000 6.705806 -44.635360
120 1785.300000 0.300000 7.248477 -44.201223
121 1800.300000 0.300000 7.820532 -43.743580
122 1815.300000 0.300000 8.420007 -43.264000
123 1830.300000 0.300000 9.044943 -42.764051
124 1845.300000 0.300000 9.693378 -42.245303
125 1860.300000 0.300000 10.363350 -41.709326
126 1875.300000 0.300000 11.052898 -41.157688
127 1890.300000 0.300000 11.760060 -40.591958
128 1905.300000 0.300000 12.482876 -40.013706
129 1920.300000 0.300000 13.219382 -39.424500
130 1935.300000 0.300000 13.967619 -38.825911
131 1950.300000 0.300000 14.725625 -38.219507
132 1965.300000 0.300000 15.491438 -37.606856
133 1980.300000 0.300000 16.263097 -36.989529
134 1995.300000 0.300000 17.038640 -36.369095
135 2010.300000 0.300000 17.816106 -35.747122
136 2025.300000 0.300000 18.593533 -35.125180
137 2040.300000 0.300000 19.368961 -34.504838
138 2055.300000 0.300000 20.140427 -33.887665
139 2070.300000 0.300000 20.905970 -33.275231
140 2085.300000 0.300000 21.663630 -32.669103
141 2100.300000 0.300000 22.411443 -32.070852
142 2115.300000 0.300000 23.147450 -31.482047
143 2130.300000 0.300000 23.869687 -30.904257
144 2145.300000 0.300000 24.576195 -30.339050
145 2160.300000 0.300000 25.265012 -29.787997
146 2175.300000 0.300000 25.934176 -29.252666
147 2190.300000 0.300000 26.581725 -28.734626
148 2205.300000 0.300000 27.205699 -28.235447
149 2220.300000 0.300000 27.804135 -27.756698
150 2235.300000 0.300000 28.375073 -27.299947
151 2250.300000 0.300000 28.916551 -26.866765
152 2265.300000 0.300000 29.426608 -26.458719
153 2280.300000 0.300000 29.903281 -26.077380
154 2295.300000 0.300000 30.344611 -25.724316
155 2310.300000 0.300000 30.748634 -25.401097
156 2325.300000 0.300000 31.113391 -25.109292
157 2340.300000 0.300000 31.436918 -24.850469
158 2355.300000 0.300000 31.717256 -24.626199
159 2370.300000 0.300000 31.952442 -24.438049
160 2385.300000 0.300000 32.140515 -24.287590
161 2400.300000 0.300000 32.275724 -24.179423
162 2415.300000 0.300000 32.341210 -24.127034
163 2430.300000 0.300000 32.352762 -24.117792
164 2445.300000 0.300000 32.314419 -24.148466
165 2460.300000 0.300000 32.226915 -24.218469
166 2475.300000 0.300000 32.090983 -24.327214
167 2490.300000 0.300000 31.907355 -24.474116
168 2505.300000 0.300000 31.676765 -24.658588
169 2520.300000 0.300000 31.399946 -24.880042
170 2535.300000 0.300000 31.077632 -25.137893
171 2550.300000 0.300000 30.710556 -25.431554
172 2565.300000 0.300000 30.299450 -25.760438
173 2580.300000 0.300000 29.845049 -26.123959
174 2595.300000 0.300000 29.348084 -26.521531
175 2610.300000 0.300000 28.809290 -26.952566
176 2625.300000 0.300000 28.229400 -27.416478
177 2640.300000 0.300000 27.609146 -27.912680
178 2655.300000 0.300000 26.949263 -28.440587
179 2670.300000 0.300000 26.250482 -28.999611
180 2685.300000 0.300000 25.513538 -29.589166
181 2700.300000 0.300000 24.739164 -30.208666
182 2715.300000 0.300000 23.928092 -30.857523
183 2730.300000 0.300000 23.081057 -31.535151
184 2745.300000 0.300000 22.198790 -32.240964
185 2760.300000 0.300000 21.282026 -32.974375
186 2775.300000 0.300000 20.331498 -33.734798
187 2790.300000 0.300000 19.347938 -34.521646
188 2805.300000 0.300000 18.332081 -35.334332
189 2820.300000 0.300000 17.284658 -36.172270
190 2835.300000 0.300000 16.206404 -37.034873
191 2850.300000 0.300000 15.098052 -37.921555
192 2865.300000 0.300000 13.960334 -38.831729
193 2880.300000 0.300000 12.793984 -39.764809
194 2895.300000 0.300000 11.599736 -40.720208
195 2910.300000 0.300000 10.378322 -41.697339
196 2925.300000 0.300000 9.130475 -42.695616
197 2940.300000 0.300000 7.856929 -43.714453
198 2955.300000 0.300000 6.558418 -44.753263
199 2970.300000 0.300000 5.235673 -45.811458
200 2985.300000 0.300000 3.889429 -46.888454
201 0.300000 15.300000 35.115260 -21.907798
202 15.300000 15.300000 36.446759 -20.842599
203 30.300000 15.300000 37.752272 -19.798188
204 45.300000 15.300000 39.031208 -18.775039
205 60.300000 15.300000 40.282979 -17.773623
206 75.300000 15.300000 41.506993 -16.794411
207 90.300000 15.300000 42.702660 -15.837877
208 105.300000 15.300000 43.869391 -14.904492
209 120.300000 15.300000 45.006596 -13.994729
210 135.300000 15.300000 46.113683 -13.109059
211 150.300000 15.300000 47.190064 -12.247954
212 165.300000 15.300000 48.235148 -11.411887
213 180.300000 15.300000 49.248344 -10.601330
214 195.300000 15.300000 50.229064 -9.816754
215 210.300000 15.300000 51.176716 -9.058633
216 225.300000 15.300000 52.090710 -8.327437
217 240.300000 15.300000 52.970457 -7.623639
218 255.300000 15.300000 53.815366 -6.947712
219 270.300000 15.300000 54.624848 -6.300126
220 285.300000 15.300000 55.398312 -5.681355
221 300.300000 15.300000 56.135168 -5.091870
222 315.300000 15.300000 56.834825 -4.532144
223 330.300000 15.300000 57.496695 -4.002648
224 345.300000 15.300000 58.120186 -3.503855
225 360.300000 15.300000 58.704709 -3.036237
226 375.300000 15.300000 59.249673 -2.600266
227 390.300000 15.300000 59.754488 -2.196413
228 405.300000 15.300000 60.218565 -1.825151
229 420.300000 15.300000 60.641313 -1.486953
230 435.300000 15.300000 61.022142 -1.182289
231 450.300000 15.300000 61.360462 -0.911633
232 465.300000 15.300000 61.655683 -0.675457
233 480.300000 15.300000 61.907215 -0.474231
234 495.300000 15.300000 62.114467 -0.308429
235 510.300000 15.300000 62.276850 -0.178523
236 525.300000 15.300000 62.393773 -0.084985
237 540.300000 15.300000 62.464646 -0.028286
238 555.300000 15.300000 62.488879 -0.008899
239 570.300000 15.300000 62.465883 -0.027296
240 585.300000 15.300000 62.395067 -0.083949
241 600.300000 15.300000 62.275840 -0.179330
242 615.300000 15.300000 62.107613 -0.313911
243 630.300000 15.300000 61.889796 -0.488165
244 645.300000 15.300000 61.621798 -0.702563
245 660.300000 15.300000 61.303030 -0.957577
246 675.300000 15.300000 60.932901 -1.253680
247 690.300000 15.300000 60.510807 -1.591355
248 705.300000 15.300000 60.035280 -1.971777
249 720.300000 15.300000 59.505195 -2.395845
250 735.300000 15.300000 58.947823 -2.841742
251 750.300000 15.300000 58.354098 -3.316722
252 765.300000 15.300000 57.711352 -3.830919
253 780.300000 15.300000 57.073680 -4.341056
254 795.300000 15.300000 56.366371 -4.906903
255 810.300000 15.300000 55.595276 -5.523779
256 825.300000 15.300000 54.763643 -6.189085
257 840.300000 15.300000 53.874541 -6.900367
258 855.300000 15.300000 52.931038 -7.655169
259 870.300000 15.300000 51.936203 -8.451038
260 885.300000 15.300000 50.893103 -9.285517
261 900.300000 15.300000 49.804807 -10.156154
262 915.300000 15.300000 48.674385 -11.060492
263 930.300000 15.300000 47.504903 -11.996077
264 945.300000 15.300000 46.299431 -12.960455
265 960.300000 15.300000 45.061037 -13.951170
266 975.300000 15.300000 43.792789 -14.965768
267 990.300000 15.300000 42.497756 -16.001794
268 1005.300000 15.300000 41.179007 -17.056794
269 1020.300000 15.300000 39.839609 -18.128312
270 1035.300000 15.300000 38.482631 -19.213895
271 1050.300000 15.300000 37.111141 -20.311086
272 1065.300000 15.300000 35.728209 -21.417432
273 1080.300000 15.300000 34.336901 -22.530478
274 1095.300000 15.300000 32.940288 -23.647769
275 1110.300000 15.300000 31.541437 -24.766850
276 1125.300000 15.300000 30.143416 -25.885266
277 1140.300000 15.300000 28.749294 -27.000564
278 1155.300000 15.300000 27.362140 -28.110287
279 1170.300000 15.300000 25.985022 -29.211982
280 1185.300000 15.300000 24.621007 -30.303193
281 1200.300000 15.300000 23.273166 -31.381466
282 1215.300000 15.300000 21.944566 -32.444347
283 1230.300000 15.300000 20.638275 -33.489379
284 1245.300000 15.300000 19.357362 -34.514110
285 1260.300000 15.300000 18.104896 -35.516083
286 1275.300000 15.300000 16.883944 -36.492844
287 1290.300000 15.300000 15.697575 -37.441939
288 1305.300000 15.300000 14.548859 -38.360913
289 1320.300000 15.300000 13.440862 -39.247310
290 1335.300000 15.300000 12.376654 -40.098677
291 1350.300000 15.300000 11.359302 -40.912558
292 1365.300000 15.300000 10.391876 -41.686499
293 1380.300000 15.300000 9.477444 -42.418045
294 1395.300000 15.300000 8.619074 -43.104742
295 1410.300000 15.300000 7.819834 -43.744134
296 1425.300000 15.300000 7.082793 -44.333766
297 1440.300000 15.300000 6.411020 -44.871185
298 1455.300000 15.300000 5.807583 -45.353935
299 1470.300000 15.300000 5.275550 -45.779562
300 1485.300000 15.300000 4.818160 -46.145474
301 1500.300000 15.300000 4.452064 -46.438351
302 1515.300000 15.300000 4.179225 -46.656622
303 1530.300000 15.300000 3.900320 -46.879747
304 1545.300000 15.300000 3.684009 -47.052795
305 1560.300000 15.300000 3.531363 -47.174912
306 1575.300000 15.300000 3.438317 -47.249350
307 1590.300000 15.300000 3.402909 -47.277676
308 1605.300000 15.300000 3.423178 -47.261461
309 1620.300000 15.300000 3.497163 -47.202274
310 1635.300000 15.300000 3.622901 -47.101684
311 1650.300000 15.300000 3.798432 -46.961259
312 1665.300000 15.300000 4.021794 -46.782570
313 1680.300000 15.300000 4.291026 -46.567185
314 1695.300000 15.300000 4.604166 -46.316673
315 1710.300000 15.300000 4.959252 -46.032604
316 1725.300000 15.300000 5.354325 -45.716546
317 1740.300000 15.300000 5.787421 -45.370070
318 1755.300000 15.300000 6.256579 -44.994743
319 1770.300000 15.300000 6.759839 -44.592136
320 1785.300000 15.300000 7.295238 -44.163816
321 1800.300000 15.300000 7.860816 -43.711355
322 1815.300000 15.300000 8.454610 -43.236319
323 1830.300000 15.300000 9.074660 -42.740280
324 1845.300000 15.300000 9.719003 -42.224805
325 1860.300000 15.300000 10.385679 -41.691465
326 1875.300000 15.300000 11.072726 -41.141827
327 1890.300000 15.300000 11.778183 -40.577462
328 1905.300000 15.300000 12.500087 -39.999939
329 1920.300000 15.300000 13.236479 -39.410826
330 1935.300000 15.300000 13.985396 -38.811692
331 1950.300000 15.300000 14.744876 -38.204108
332 1965.300000 15.300000 15.512959 -37.589641
333 1980.300000 15.300000 16.287683 -36.969862
334 1995.300000 15.300000 17.067087 -36.346340
335 2010.300000 15.300000 17.849209 -35.720642
336 2025.300000 15.300000 18.632087 -35.094340
337 2040.300000 15.300000 19.413761 -34.469001
338 2055.300000 15.300000 20.192268 -33.846195
339 2070.300000 15.300000 20.965648 -33.227491
340 2085.300000 15.300000 21.731939 -32.614458
341 2100.300000 15.300000 22.489179 -32.008666
342 2115.300000 15.300000 23.235408 -31.411683
343 2130.300000 15.300000 23.968663 -30.825079
344 2145.300000 15.300000 24.686983 -30.250423
345 2160.300000 15.300000 25.388407 -29.689284
346 2175.300000 15.300000 26.070973 -29.143231
347 2190.300000 15.300000 26.732720 -28.613833
348 2205.300000 15.300000 27.371687 -28.102659
349 2220.300000 15.300000 27.985912 -27.611279
350 2235.300000 15.300000 28.573433 -27.141262
351 2250.300000 15.300000 29.132290 -26.694177
352 2265.300000 15.300000 29.660520 -26.271592
353 2280.300000 15.300000 30.156162 -25.875078
354 2295.300000 15.300000 30.617256 -25.506203
355 2310.300000 15.300000 31.041839 -25.166537
356 2325.300000 15.300000 31.427949 -24.857648
357 2340.300000 15.300000 31.773627 -24.581106
358 2355.300000 15.300000 32.076909 -24.338480
359 2370.300000 15.300000 32.335835 -24.131338
360 2385.300000 15.300000 32.546917 -23.962473
361 2400.300000 15.300000 32.689476 -23.848425
362 2415.300000 15.300000 32.757484 -23.794018
363 2430.300000 15.300000 32.758055 -23.793561
364 2445.300000 15.300000 32.707448 -23.834046
365 2460.300000 15.300000 32.607987 -23.913614
366 2475.300000 15.300000 32.460405 -24.031679
367 2490.300000 15.300000 32.265435 -24.187655
368 2505.300000 15.300000 32.023810 -24.380955
369 2520.300000 15.300000 31.736264 -24.610991
370 2535.300000 15.300000 31.403529 -24.877179
371 2550.300000 15.300000 31.026338 -25.178931
372 2565.300000 15.300000 30.605426 -25.515660
373 2580.300000 15.300000 30.141525 -25.886781
374 2595.300000 15.300000 29.635368 -26.291706
375 2610.300000 15.300000 29.087689 -26.729849
376 2625.300000 15.300000 28.499221 -27.200624
377 2640.300000 15.300000 27.870697 -27.703443
378 2655.300000 15.300000 27.202849 -28.237720
379 2670.300000 15.300000 26.496412 -28.802870
380 2685.300000 15.300000 25.752119 -29.398304
381 2700.300000 15.300000 24.970703 -30.023437
382 2715.300000 15.300000 24.152896 -30.677682
383 2730.300000 15.300000 23.299432 -31.360453
384 2745.300000 15.300000 22.411045 -32.071163
385 2760.300000 15.300000 21.488468 -32.809225
386 2775.300000 15.300000 20.532433 -33.574052
387 2790.300000 15.300000 19.543674 -34.365060
388 2805.300000 15.300000 18.522924 -35.181659
389 2820.300000 15.300000 17.470917 -36.023265
390 2835.300000 15.300000 16.388385 -36.889291
391 2850.300000 15.300000 15.276062 -37.779149
392 2865.300000 15.300000 14.134681 -38.692254
393 2880.300000 15.300000 12.964974 -39.628019
394 2895.300000 15.300000 11.767677 -40.585857
395 2910.300000 15.300000 10.543521 -41.565182
396 2925.300000 15.300000 9.293239 -42.565407
397 2940.300000 15.300000 8.017565 -43.585946
398 2955.300000 15.300000 6.717233 -44.626212
399 2970.300000 15.300000 5.392975 -45.685619
400 2985.300000 15.300000 4.045524 -46.763579
401 0.300000 30.300000 34.853373 -22.117308
402 15.300000 30.300000 36.177780 -21.057783
403 30.300000 30.300000 37.475834 -20.019339
404 45.300000 30.300000 38.746945 -19.002450
405 60.300000 30.300000 39.990523 -18.007588
406 75.300000 30.300000 41.205978 -17.035224
407 90.300000 30.300000 42.392720 -16.085830
408 105.300000 30.300000 43.550158 -15.159879
409 120.300000 30.300000 44.677703 -14.257844
410 135.300000 30.300000 45.774764 -13.380195
411 150.300000 30.300000 46.840752 -12.527405
412 165.300000 30.300000 47.875075 -11.699946
413 180.300000 30.300000 48.877145 -10.898290
414 195.300000 30.300000 49.846370 -10.122909
415 210.300000 30.300000 50.782162 -9.374276
416 225.300000 30.300000 51.683929 -8.652862
417 240.300000 30.300000 52.551082 -7.959140
418 255.300000 30.300000 53.383030 -7.293581
419 270.300000 30.300000 54.179184 -6.656658
420 285.300000 30.300000 54.938953 -6.048842
421 300.300000 30.300000 55.661748 -5.470607
422 315.300000 30.300000 56.346977 -4.922423
423 330.300000 30.300000 56.994051 -4.404764
424 345.300000 30.300000 57.602381 -3.918100
425 360.300000 30.300000 58.171375 -3.462905
426 375.300000 30.300000 58.700443 -3.039650
427 390.300000 30.300000 59.188996 -2.648807
428 405.300000 30.300000 59.636444 -2.290849
429 420.300000 30.300000 60.042196 -1.966247
430 435.300000 30.300000 60.405662 -1.675474
431 450.300000 30.300000 60.726252 -1.419002
432 465.300000 30.300000 61.003377 -1.197302
433 480.300000 30.300000 61.236445 -1.010847
434 495.300000 30.300000 61.424867 -0.860110
435 510.300000 30.300000 61.568053 -0.745561
436 525.300000 30.300000 61.665412 -0.667673
437 540.300000 30.300000 61.716355 -0.626919
438 555.300000 30.300000 61.720291 -0.623770
439 570.300000 30.300000 61.676630 -0.658699
440 585.300000 30.300000 61.584782 -0.732177
441 600.300000 30.300000 61.444158 -0.844676
442 615.300000 30.300000 61.254166 -0.996669
443 630.300000 30.300000 61.014217 -1.188628
444 645.300000 30.300000 60.723721 -1.421025
445 660.300000 30.300000 60.381826 -1.694541
446 675.300000 30.300000 59.986892 -2.010488
447 690.300000 30.300000 59.538047 -2.369564
448 705.300000 30.300000 59.036965 -2.770429
449 720.300000 30.300000 58.518283 -3.185375
450 735.300000 30.300000 57.981095 -3.615125
451 750.300000 30.300000 57.385141 -4.091888
452 765.300000 30.300000 56.725784 -4.619373
453 780.300000 30.300000 56.093345 -5.125325
454 795.300000 30.300000 55.441688 -5.646650
455 810.300000 30.300000 54.719847 -6.224123
456 825.300000 30.300000 53.935425 -6.851660
457 840.300000 30.300000 53.092497 -7.526003
458 855.300000 30.300000 52.194132 -8.244695
459 870.300000 30.300000 51.243397 -9.005282
460 885.300000 30.300000 50.243362 -9.805311
461 900.300000 30.300000 49.197094 -10.642325
462 915.300000 30.300000 48.107663 -11.513870
463 930.300000 30.300000 46.978136 -12.417491
464 945.300000 30.300000 45.811582 -13.350735
465 960.300000 30.300000 44.611069 -14.311145
466 975.300000 30.300000 43.379666 -15.296267
467 990.300000 30.300000 42.120441 -16.303647
468 1005.300000 30.300000 40.836463 -17.330830
469 1020.300000 30.300000 39.530800 -18.375360
470 1035.300000 30.300000 38.206520 -19.434784
471 1050.300000 30.300000 36.866692 -20.506646
472 1065.300000 30.300000 35.514384 -21.588492
473 1080.300000 30.300000 34.152665 -22.677868
474 1095.300000 30.300000 32.784604 -23.772317
475 1110.300000 30.300000 31.413267 -24.869386
476 1125.300000 30.300000 30.041725 -25.966620
477 1140.300000 30.300000 28.673045 -27.061564
478 1155.300000 30.300000 27.310296 -28.151763
479 1170.300000 30.300000 25.956546 -29.234763
480 1185.300000 30.300000 24.614864 -30.308109
481 1200.300000 30.300000 23.288318 -31.369346
482 1215.300000 30.300000 21.979976 -32.416019
483 1230.300000 30.300000 20.692907 -33.445675
484 1245.300000 30.300000 19.430180 -34.455857
485 1260.300000 30.300000 18.194862 -35.444111
486 1275.300000 30.300000 16.990022 -36.407983
487 1290.300000 30.300000 15.818730 -37.345017
488 1305.300000 30.300000 14.684052 -38.252760
489 1320.300000 30.300000 13.589057 -39.128755
490 1335.300000 30.300000 12.536814 -39.970550
491 1350.300000 30.300000 11.530392 -40.775688
492 1365.300000 30.300000 10.572858 -41.541715
493 1380.300000 30.300000 9.667282 -42.266176
494 1395.300000 30.300000 8.816731 -42.946617
495 1410.300000 30.300000 8.024273 -43.580583
496 1425.300000 30.300000 7.292979 -44.165619
497 1440.300000 30.300000 6.625915 -44.699271
498 1455.300000 30.300000 6.026150 -45.179083
499 1470.300000 30.300000 5.496753 -45.602601
500 1485.300000 30.300000 5.047555 -45.961959
501 1500.300000 30.300000 4.696790 -46.242571
502 1515.300000 30.300000 4.448757 -46.440998
503 1530.300000 30.300000 4.225748 -46.619406
504 1545.300000 30.300000 3.977030 -46.818380
505 1560.300000 30.300000 3.798046 -46.961568
506 1575.300000 30.300000 3.685984 -47.051218
507 1590.300000 30.300000 3.632776 -47.093784
508 1605.300000 30.300000 3.636040 -47.091173
509 1620.300000 30.300000 3.693815 -47.044954
510 1635.300000 30.300000 3.804139 -46.956695
511 1650.300000 30.300000 3.965051 -46.827966
512 1665.300000 30.300000 4.174589 -46.660335
513 1680.300000 30.300000 4.430792 -46.455373
514 1695.300000 30.300000 4.731698 -46.214649
515 1710.300000 30.300000 5.075347 -45.939730
516 1725.300000 30.300000 5.459776 -45.632187
517 1740.300000 30.300000 5.883024 -45.293589
518 1755.300000 30.300000 6.343129 -44.925505
519 1770.300000 30.300000 6.838131 -44.529504
520 1785.300000 30.300000 7.366068 -44.107154
521 1800.300000 30.300000 7.924978 -43.660026
522 1815.300000 30.300000 8.512900 -43.189689
523 1830.300000 30.300000 9.127873 -42.697711
524 1845.300000 30.300000 9.767935 -42.185662
525 1860.300000 30.300000 10.431124 -41.655111
526 1875.300000 30.300000 11.115480 -41.107627
527 1890.300000 30.300000 11.819040 -40.544779
528 1905.300000 30.300000 12.539843 -39.968136
529 1920.300000 30.300000 13.275929 -39.379268
530 1935.300000 30.300000 14.025335 -38.779743
531 1950.300000 30.300000 14.786100 -38.171131
532 1965.300000 30.300000 15.556263 -37.555001
533 1980.300000 30.300000 16.333862 -36.932922
534 1995.300000 30.300000 17.116935 -36.306463
535 2010.300000 30.300000 17.903522 -35.677194
536 2025.300000 30.300000 18.691661 -35.046683
537 2040.300000 30.300000 19.479390 -34.416500
538 2055.300000 30.300000 20.264748 -33.788214
539 2070.300000 30.300000 21.045774 -33.163393
540 2085.300000 30.300000 21.820505 -32.543608
541 2100.300000 30.300000 22.586982 -31.930427
542 2115.300000 30.300000 23.343242 -31.325419
543 2130.300000 30.300000 24.087323 -30.730154
544 2145.300000 30.300000 24.817265 -30.146200
545 2160.300000 30.300000 25.531106 -29.575127
546 2175.300000 30.300000 26.226884 -29.018505
547 2190.300000 30.300000 26.902639 -28.477901
548 2205.300000 30.300000 27.556408 -27.954886
549 2220.300000 30.300000 28.186230 -27.451028
550 2235.300000 30.300000 28.790144 -26.967896
551 2250.300000 30.300000 29.366189 -26.507061
552 2265.300000 30.300000 29.912402 -26.070090
553 2280.300000 30.300000 30.426823 -25.658553
554 2295.300000 30.300000 30.907490 -25.274019
555 2310.300000 30.300000 31.352441 -24.918058
556 2325.300000 30.300000 31.759716 -24.592238
557 2340.300000 30.300000 32.127352 -24.298129
558 2355.300000 30.300000 32.453389 -24.037299
559 2370.300000 30.300000 32.735555 -23.811566
560 2385.300000 30.300000 32.956404 -23.634886
561 2400.300000 30.300000 33.103658 -23.517083
562 2415.300000 30.300000 33.176195 -23.459052
563 2430.300000 30.300000 33.177421 -23.458072
564 2445.300000 30.300000 33.115302 -23.507766
565 2460.300000 30.300000 33.004108 -23.596721
566 2475.300000 30.300000 32.845099 -23.723927
567 2490.300000 30.300000 32.639010 -23.888798
568 2505.300000 30.300000 32.386573 -24.090748
569 2520.300000 30.300000 32.088521 -24.329188
570 2535.300000 30.300000 31.745589 -24.603534
571 2550.300000 30.300000 31.358508 -24.913198
572 2565.300000 30.300000 30.928012 -25.257595
573 2580.300000 30.300000 30.454835 -25.636136
574 2595.300000 30.300000 29.939709 -26.048237
575 2610.300000 30.300000 29.383367 -26.493309
576 2625.300000 30.300000 28.786544 -26.970768
577 2640.300000 30.300000 28.149972 -27.480025
578 2655.300000 30.300000 27.474384 -28.020495
579 2670.300000 30.300000 26.760514 -28.591591
580 2685.300000 30.300000 26.009094 -29.192727
581 2700.300000 30.300000 25.220858 -29.823315
582 2715.300000 30.300000 24.396540 -30.482770
583 2730.300000 30.300000 23.536872 -31.170504
584 2745.300000 30.300000 22.642587 -31.885932
585 2760.300000 30.300000 21.714419 -32.628466
586 2775.300000 30.300000 20.753100 -33.397521
587 2790.300000 30.300000 19.759365 -34.192509
588 2805.300000 30.300000 18.733946 -35.012844
589 2820.300000 30.300000 17.677577 -35.857939
