# X, Y, Z
1000.000000 250.000000 32.604529
1050.000000 250.000000 29.926677
1100.000000 250.000000 26.881503
1150.000000 250.000000 23.624976
1200.000000 250.000000 20.288136
1250.000000 250.000000 16.984636
1300.000000 250.000000 13.828122
1350.000000 250.000000 10.944209
1400.000000 250.000000 8.548647
1450.000000 250.000000 6.851424
1500.000000 250.000000 6.055297
1550.000000 250.000000 6.367056
1600.000000 250.000000 7.691151
1650.000000 250.000000 9.253112
1700.000000 250.000000 10.038819
1750.000000 250.000000 10.399065
1800.000000 250.000000 11.419544
1850.000000 250.000000 13.026935
1900.000000 250.000000 15.105108
1950.000000 250.000000 17.534557
2000.000000 250.000000 20.201325
2050.000000 250.000000 23.029450
2100.000000 250.000000 25.946285
2150.000000 250.000000 28.879185
2200.000000 250.000000 31.753332
2250.000000 250.000000 34.412583
2300.000000 250.000000 36.678173
2350.000000 250.000000 38.391023
2400.000000 250.000000 39.392055
2450.000000 250.000000 39.565383
2500.000000 250.000000 38.962681
2550.000000 250.000000 37.676208
2600.000000 250.000000 35.798225
2650.000000 250.000000 33.432759
2700.000000 250.000000 30.684269
2750.000000 250.000000 27.584913
2800.000000 250.000000 24.161845
2850.000000 250.000000 20.442221
2900.000000 250.000000 16.453238
2950.000000 250.000000 12.229653
0.000000 300.000000 27.343857
50.000000 300.000000 31.105752
100.000000 300.000000 34.473350
150.000000 300.000000 37.417555
200.000000 300.000000 39.909275
250.000000 300.000000 41.919417
300.000000 300.000000 43.418885
350.000000 300.000000 44.378587
400.000000 300.000000 44.903209
450.000000 300.000000 45.340783
500.000000 300.000000 45.684998
550.000000 300.000000 45.906810
600.000000 300.000000 45.840947
650.000000 300.000000 45.216248
700.000000 300.000000 43.984403
750.000000 300.000000 42.101025
800.000000 300.000000 39.526444
850.000000 300.000000 36.401840
900.000000 300.000000 33.382493
950.000000 300.000000 31.282406
1000.000000 300.000000 29.674110
1050.000000 300.000000 27.497134
1100.000000 300.000000 24.870683
1150.000000 300.000000 21.947401
1200.000000 300.000000 18.880445
1250.000000 300.000000 15.807315
1300.000000 300.000000 12.843614
1350.000000 300.000000 10.154587
1400.000000 300.000000 7.948620
1450.000000 300.000000 6.428471
1500.000000 300.000000 5.796898
1550.000000 300.000000 6.277605
1600.000000 300.000000 7.791956
1650.000000 300.000000 9.949160
1700.000000 300.000000 11.624677
1750.000000 300.000000 12.446929
1800.000000 300.000000 13.097203
1850.000000 300.000000 14.420396
1900.000000 300.000000 16.301060
1950.000000 300.000000 18.623067
2000.000000 300.000000 21.270289
2050.000000 300.000000 24.125605
2100.000000 300.000000 27.099107
2150.000000 300.000000 30.118108
2200.000000 300.000000 33.069477
2250.000000 300.000000 35.785028
2300.000000 300.000000 38.105683
2350.000000 300.000000 39.872362
2400.000000 300.000000 40.925985
2450.000000 300.000000 41.145803
2500.000000 300.000000 40.578624
2550.000000 300.000000 39.316707
2600.000000 300.000000 37.452311
2650.000000 300.000000 35.077697
2700.000000 300.000000 32.291989
2750.000000 300.000000 29.165977
2800.000000 300.000000 25.727631
2850.000000 300.000000 22.006561
2900.000000 300.000000 18.044801
2950.000000 300.000000 13.887578
0.000000 350.000000 25.570129
50.000000 350.000000 29.174179
100.000000 350.000000 32.354493
150.000000 350.000000 35.081977
200.000000 350.000000 37.327538
250.000000 350.000000 39.062082
300.000000 350.000000 40.256515
350.000000 350.000000 41.121871
400.000000 350.000000 41.918961
450.000000 350.000000 42.619371
500.000000 350.000000 43.194058
550.000000 350.000000 43.576797
600.000000 350.000000 43.486663
650.000000 350.000000 42.834794
700.000000 350.000000 41.576805
750.000000 350.000000 39.668308
800.000000 350.000000 37.066771
850.000000 350.000000 33.910511
900.000000 350.000000 30.575699
950.000000 350.000000 27.963209
1000.000000 350.000000 26.329576
1050.000000 350.000000 24.704229
1100.000000 350.000000 22.547255
1150.000000 350.000000 20.011298
1200.000000 350.000000 17.249002
1250.000000 350.000000 14.412948
1300.000000 350.000000 11.656267
1350.000000 350.000000 9.167341
1400.000000 350.000000 7.148954
1450.000000 350.000000 5.803865
1500.000000 350.000000 5.334831
1550.000000 350.000000 5.982471
1600.000000 350.000000 7.685064
1650.000000 350.000000 10.188408
1700.000000 350.000000 12.645635
1750.000000 350.000000 14.394280
1800.000000 350.000000 15.245212
1850.000000 350.000000 16.205859
1900.000000 350.000000 17.810665
1950.000000 350.000000 19.943501
2000.000000 350.000000 22.488240
2050.000000 350.000000 25.328754
2100.000000 350.000000 28.349023
2150.000000 350.000000 31.435862
2200.000000 350.000000 34.444769
2250.000000 350.000000 37.216621
2300.000000 350.000000 39.592341
2350.000000 350.000000 41.412848
2400.000000 350.000000 42.519063
2450.000000 350.000000 42.785371
2500.000000 350.000000 42.253714
2550.000000 350.000000 41.016352
2600.000000 350.000000 39.165545
2650.000000 350.000000 36.793552
2700.000000 350.000000 33.992632
2750.000000 350.000000 30.848590
2800.000000 350.000000 27.412876
2850.000000 350.000000 23.730292
2900.000000 350.000000 19.846025
2950.000000 350.000000 15.805259
0.000000 400.000000 23.663838
50.000000 400.000000 27.069956
100.000000 400.000000 30.022900
150.000000 400.000000 32.493576
200.000000 400.000000 34.452891
250.000000 400.000000 35.881740
300.000000 400.000000 37.097550
350.000000 400.000000 38.242401
400.000000 400.000000 39.287251
450.000000 400.000000 40.203058
500.000000 400.000000 40.959437
550.000000 400.000000 41.357430
600.000000 400.000000 41.239102
650.000000 400.000000 40.560064
700.000000 400.000000 39.275930
750.000000 400.000000 37.342313
800.000000 400.000000 34.713821
850.000000 400.000000 31.525906
900.000000 400.000000 28.026792
950.000000 400.000000 24.980281
1000.000000 400.000000 22.815904
1050.000000 400.000000 21.523250
1100.000000 400.000000 19.886507
1150.000000 400.000000 17.788628
1200.000000 400.000000 15.382258
1250.000000 400.000000 12.820041
1300.000000 400.000000 10.276305
1350.000000 400.000000 7.985466
1400.000000 400.000000 6.152645
1450.000000 400.000000 4.980601
1500.000000 400.000000 4.672091
1550.000000 400.000000 5.484650
1600.000000 400.000000 7.373471
1650.000000 400.000000 10.087802
1700.000000 400.000000 13.170426
1750.000000 400.000000 15.737364
1800.000000 400.000000 17.526472
1850.000000 400.000000 18.441940
1900.000000 400.000000 19.692539
1950.000000 400.000000 21.557855
2000.000000 400.000000 23.921762
2050.000000 400.000000 26.668132
2100.000000 400.000000 29.680837
2150.000000 400.000000 32.822304
2200.000000 400.000000 35.888748
2250.000000 400.000000 38.716902
2300.000000 400.000000 41.147686
2350.000000 400.000000 43.022021
2400.000000 400.000000 44.180828
2450.000000 400.000000 44.493626
2500.000000 400.000000 43.997492
2550.000000 400.000000 42.784686
2600.000000 400.000000 40.947467
2650.000000 400.000000 38.578095
2700.000000 400.000000 35.769318
2750.000000 400.000000 32.636352
2800.000000 400.000000 29.250297
2850.000000 400.000000 25.656338
2900.000000 400.000000 21.899660
2950.000000 400.000000 18.025448
0.000000 450.000000 21.585553
50.000000 450.000000 24.753652
100.000000 450.000000 27.439139
150.000000 450.000000 29.612921
200.000000 450.000000 31.296189
250.000000 450.000000 32.851325
300.000000 450.000000 34.332181
350.000000 450.000000 35.709716
400.000000 450.000000 36.954888
450.000000 450.000000 38.038654
500.000000 450.000000 38.868899
550.000000 450.000000 39.237673
600.000000 450.000000 39.091149
650.000000 450.000000 38.384942
700.000000 450.000000 37.074663
750.000000 450.000000 35.115928
800.000000 450.000000 32.460479
850.000000 450.000000 29.240909
900.000000 450.000000 25.684106
950.000000 450.000000 22.285989
1000.000000 450.000000 19.652244
1050.000000 450.000000 17.972501
1100.000000 450.000000 16.863726
1150.000000 450.000000 15.254680
1200.000000 450.000000 13.254989
1250.000000 450.000000 11.017300
1300.000000 450.000000 8.706723
1350.000000 450.000000 6.611955
1400.000000 450.000000 4.962685
1450.000000 450.000000 3.961672
1500.000000 450.000000 3.811673
1550.000000 450.000000 4.787136
1600.000000 450.000000 6.860170
1650.000000 450.000000 9.780023
1700.000000 450.000000 13.267780
1750.000000 450.000000 16.544913
1800.000000 450.000000 19.188899
1850.000000 450.000000 20.985810
1900.000000 450.000000 22.005296
1950.000000 450.000000 23.524744
2000.000000 450.000000 25.629470
2050.000000 450.000000 28.203346
2100.000000 450.000000 31.130246
2150.000000 450.000000 34.286973
2200.000000 450.000000 37.410955
2250.000000 450.000000 40.295409
2300.000000 450.000000 42.781258
2350.000000 450.000000 44.709421
2400.000000 450.000000 45.920820
2450.000000 450.000000 46.280108
2500.000000 450.000000 45.819496
2550.000000 450.000000 44.631246
2600.000000 450.000000 42.807615
2650.000000 450.000000 40.440864
2700.000000 450.000000 37.641161
2750.000000 450.000000 34.568986
2800.000000 450.000000 31.282687
2850.000000 450.000000 27.827448
2900.000000 450.000000 24.248455
2950.000000 450.000000 20.584720
0.000000 500.000000 19.295843
50.000000 500.000000 22.185836
100.000000 500.000000 24.563779
150.000000 500.000000 26.521569
200.000000 500.000000 28.404275
250.000000 500.000000 30.209381
300.000000 500.000000 31.907846
350.000000 500.000000 33.470627
400.000000 500.000000 34.868681
450.000000 500.000000 36.061416
500.000000 500.000000 36.870855
550.000000 500.000000 37.210408
600.000000 500.000000 37.035690
650.000000 500.000000 36.302313
700.000000 500.000000 34.965890
750.000000 500.000000 32.982035
800.000000 500.000000 30.299630
850.000000 500.000000 27.048406
900.000000 500.000000 23.455248
950.000000 500.000000 19.832704
1000.000000 500.000000 16.807972
1050.000000 500.000000 14.623512
1100.000000 500.000000 13.454201
1150.000000 500.000000 12.384740
1200.000000 500.000000 10.842483
1250.000000 500.000000 8.980075
1300.000000 500.000000 6.950514
1350.000000 500.000000 5.049804
1400.000000 500.000000 3.582071
1450.000000 500.000000 2.750074
1500.000000 500.000000 2.756570
1550.000000 500.000000 3.892923
1600.000000 500.000000 6.148156
1650.000000 500.000000 9.271517
1700.000000 500.000000 13.012255
1750.000000 500.000000 16.885660
1800.000000 500.000000 20.276424
1850.000000 500.000000 22.964795
1900.000000 500.000000 24.736846
1950.000000 500.000000 25.902783
2000.000000 500.000000 27.669979
2050.000000 500.000000 29.993013
2100.000000 500.000000 32.755758
2150.000000 500.000000 35.842085
2200.000000 500.000000 39.020928
2250.000000 500.000000 41.961684
2300.000000 500.000000 44.502597
2350.000000 500.000000 46.484589
2400.000000 500.000000 47.748579
2450.000000 500.000000 48.154357
2500.000000 500.000000 47.729268
2550.000000 500.000000 46.565573
2600.000000 500.000000 44.755530
2650.000000 500.000000 42.391400
2700.000000 500.000000 39.650529
2750.000000 500.000000 36.689241
2800.000000 500.000000 33.552794
2850.000000 500.000000 30.286372
2900.000000 500.000000 26.935160
2950.000000 500.000000 23.071427
0.000000 550.000000 16.755275
50.000000 550.000000 19.327075
100.000000 550.000000 21.578958
150.000000 550.000000 23.777479
200.000000 550.000000 25.895080
250.000000 550.000000 27.902719
300.000000 550.000000 29.771353
350.000000 550.000000 31.471941
400.000000 550.000000 32.975439
450.000000 550.000000 34.178995
500.000000 550.000000 34.958189
550.000000 550.000000 35.268523
600.000000 550.000000 35.065609
650.000000 550.000000 34.305063
700.000000 550.000000 32.942495
750.000000 550.000000 30.933522
800.000000 550.000000 28.224160
850.000000 550.000000 24.941281
900.000000 550.000000 21.311769
950.000000 550.000000 17.572791
1000.000000 550.000000 14.235455
1050.000000 550.000000 11.624660
1100.000000 550.000000 9.926005
1150.000000 550.000000 9.154097
1200.000000 550.000000 8.120027
1250.000000 550.000000 6.683654
1300.000000 550.000000 4.997620
1350.000000 550.000000 3.302007
1400.000000 550.000000 2.013796
1450.000000 550.000000 1.348801
1500.000000 550.000000 1.509779
1550.000000 550.000000 2.805007
1600.000000 550.000000 5.240423
1650.000000 550.000000 8.565277
1700.000000 550.000000 12.528818
1750.000000 550.000000 16.828337
1800.000000 550.000000 20.857780
1850.000000 550.000000 24.329512
1900.000000 550.000000 27.029606
1950.000000 550.000000 28.744134
2000.000000 550.000000 30.101904
2050.000000 550.000000 32.095747
2100.000000 550.000000 34.615988
2150.000000 550.000000 37.546499
2200.000000 550.000000 40.728209
2250.000000 550.000000 43.725265
2300.000000 550.000000 46.321243
2350.000000 550.000000 48.357063
2400.000000 550.000000 49.673645
2450.000000 550.000000 50.125912
2500.000000 550.000000 49.736347
2550.000000 550.000000 48.597207
2600.000000 550.000000 46.800753
2650.000000 550.000000 44.459096
2700.000000 550.000000 41.840171
2750.000000 550.000000 39.039867
2800.000000 550.000000 36.103367
2850.000000 550.000000 33.075858
2900.000000 550.000000 29.672977
2950.000000 550.000000 25.245629
0.000000 600.000000 13.931658
50.000000 600.000000 16.489436
100.000000 600.000000 18.992016
150.000000 600.000000 21.410357
200.000000 600.000000 23.715414
250.000000 600.000000 25.878147
300.000000 600.000000 27.869512
350.000000 600.000000 29.660467
400.000000 600.000000 31.202442
450.000000 600.000000 32.374839
500.000000 600.000000 33.123787
550.000000 600.000000 33.404901
600.000000 600.000000 33.173792
650.000000 600.000000 32.386076
700.000000 600.000000 30.997365
750.000000 600.000000 28.963271
800.000000 600.000000 26.226954
850.000000 600.000000 22.912420
900.000000 600.000000 19.246554
950.000000 600.000000 15.456244
1000.000000 600.000000 11.887063
1050.000000 600.000000 8.928316
1100.000000 600.000000 6.767977
1150.000000 600.000000 5.591645
1200.000000 600.000000 5.062909
1250.000000 600.000000 4.103324
1300.000000 600.000000 2.811927
1350.000000 600.000000 1.371559
1400.000000 600.000000 0.260856
1450.000000 600.000000 -0.239153
1500.000000 600.000000 0.074292
1550.000000 600.000000 1.526381
1600.000000 600.000000 4.139967
1650.000000 600.000000 7.664299
1700.000000 600.000000 11.848627
1750.000000 600.000000 16.441675
1800.000000 600.000000 21.001698
1850.000000 600.000000 25.148693
1900.000000 600.000000 28.668731
1950.000000 600.000000 31.347886
2000.000000 600.000000 32.983862
2050.000000 600.000000 34.570164
2100.000000 600.000000 36.769553
2150.000000 600.000000 39.465899
2200.000000 600.000000 42.542335
2250.000000 600.000000 45.595693
2300.000000 600.000000 48.246736
2350.000000 600.000000 50.336383
2400.000000 600.000000 51.705557
2450.000000 600.000000 52.204315
2500.000000 600.000000 51.850272
2550.000000 600.000000 50.735687
2600.000000 600.000000 48.952821
2650.000000 600.000000 46.699648
2700.000000 600.000000 44.252838
2750.000000 600.000000 41.663613
2800.000000 600.000000 38.977158
2850.000000 600.000000 36.028302
2900.000000 600.000000 32.081587
2950.000000 600.000000 27.148398
0.000000 650.000000 11.274081
50.000000 650.000000 14.068965
100.000000 650.000000 16.776289
150.000000 650.000000 19.367010
200.000000 650.000000 21.812086
250.000000 650.000000 24.082473
300.000000 650.000000 26.149130
350.000000 650.000000 27.981543
400.000000 650.000000 29.500705
450.000000 650.000000 30.641831
500.000000 650.000000 31.360534
550.000000 650.000000 31.612427
600.000000 650.000000 31.353124
650.000000 650.000000 30.538238
700.000000 650.000000 29.123382
750.000000 650.000000 27.064170
800.000000 650.000000 24.300897
850.000000 650.000000 20.954707
900.000000 650.000000 17.252488
950.000000 650.000000 13.421124
1000.000000 650.000000 9.715164
1050.000000 650.000000 6.486846
1100.000000 650.000000 3.943207
1150.000000 650.000000 2.269844
1200.000000 650.000000 1.646417
1250.000000 650.000000 1.214374
1300.000000 650.000000 0.368367
1350.000000 650.000000 -0.738547
1400.000000 650.000000 -1.673756
1450.000000 650.000000 -2.010792
1500.000000 650.000000 -1.546895
1550.000000 650.000000 0.060040
1600.000000 650.000000 2.849781
1650.000000 650.000000 6.571577
1700.000000 650.000000 10.974678
1750.000000 650.000000 15.808332
1800.000000 650.000000 20.776911
1850.000000 650.000000 25.491069
1900.000000 650.000000 29.722954
1950.000000 650.000000 33.258636
2000.000000 650.000000 35.884188
2050.000000 650.000000 37.474880
2100.000000 650.000000 39.275066
2150.000000 650.000000 41.658898
2200.000000 650.000000 44.510249
2250.000000 650.000000 47.582507
2300.000000 650.000000 50.288614
2350.000000 650.000000 52.432090
2400.000000 650.000000 53.853856
2450.000000 650.000000 54.399103
2500.000000 650.000000 54.080583
2550.000000 650.000000 52.990554
2600.000000 650.000000 51.231841
2650.000000 650.000000 49.155878
2700.000000 650.000000 46.931279
2750.000000 650.000000 44.603229
2800.000000 650.000000 42.100319
2850.000000 650.000000 38.657133
2900.000000 650.000000 34.200495
2950.000000 650.000000 28.820806
0.000000 700.000000 9.029405
50.000000 700.000000 12.013958
100.000000 700.000000 14.878586
150.000000 700.000000 17.594249
200.000000 700.000000 20.131903
250.000000 700.000000 22.462507
300.000000 700.000000 24.557016
350.000000 700.000000 26.376135
400.000000 700.000000 27.863002
450.000000 700.000000 28.972857
500.000000 700.000000 29.661315
550.000000 700.000000 29.883988
600.000000 700.000000 29.596490
650.000000 700.000000 28.754434
700.000000 700.000000 27.313434
750.000000 700.000000 25.229103
800.000000 700.000000 22.438874
850.000000 700.000000 19.061029
900.000000 700.000000 15.322455
950.000000 700.000000 11.450039
1000.000000 700.000000 7.672125
1050.000000 700.000000 4.252620
1100.000000 700.000000 1.404063
1150.000000 700.000000 -0.687949
1200.000000 700.000000 -1.837818
1250.000000 700.000000 -2.007909
1300.000000 700.000000 -2.357772
1350.000000 700.000000 -3.051108
1400.000000 700.000000 -3.787045
1450.000000 700.000000 -3.963123
1500.000000 700.000000 -3.350788
1550.000000 700.000000 -1.591021
1600.000000 700.000000 1.372860
1650.000000 700.000000 5.290106
1700.000000 700.000000 9.909965
1750.000000 700.000000 14.981686
1800.000000 700.000000 20.252151
1850.000000 700.000000 25.425374
1900.000000 700.000000 30.261005
1950.000000 700.000000 34.545116
2000.000000 700.000000 38.063779
2050.000000 700.000000 40.603067
2100.000000 700.000000 42.191145
2150.000000 700.000000 44.184114
2200.000000 700.000000 46.731289
2250.000000 700.000000 49.695248
2300.000000 700.000000 52.456419
2350.000000 700.000000 54.653724
2400.000000 700.000000 56.128081
2450.000000 700.000000 56.719818
2500.000000 700.000000 56.436820
